id,course_id,question,answer,topic,category,level,status,evidence_count,evidence_1_video_id,evidence_1_video_url,evidence_1_start_timestamp,evidence_1_end_timestamp,evidence_1_score,evidence_2_video_id,evidence_2_video_url,evidence_2_start_timestamp,evidence_2_end_timestamp,evidence_2_score,evidence_3_video_id,evidence_3_video_url,evidence_3_start_timestamp,evidence_3_end_timestamp,evidence_3_score,evidence_4_video_id,evidence_4_video_url,evidence_4_start_timestamp,evidence_4_end_timestamp,evidence_4_score,evidence_5_video_id,evidence_5_video_url,evidence_5_start_timestamp,evidence_5_end_timestamp,evidence_5_score,evidence_6_video_id,evidence_6_video_url,evidence_6_start_timestamp,evidence_6_end_timestamp,evidence_6_score,evidence_7_video_id,evidence_7_video_url,evidence_7_start_timestamp,evidence_7_end_timestamp,evidence_7_score,evidence_8_video_id,evidence_8_video_url,evidence_8_start_timestamp,evidence_8_end_timestamp,evidence_8_score,note
q114,CS116,Tại sao K-Nearest Neighbor lại được gọi là phương pháp học lười?,Vì phương pháp này không tạo ra tham số mô hình mà chỉ dựa vào dữ liệu mẫu để thực hiện dự đoán.,K-Nearest Neighbor,definition,medium,,3,B5cpY9SY7CY,https://www.youtube.com/watch?v=B5cpY9SY7CY,0:04:30,0:05:26,3,QZrUqMbEY8Q,https://www.youtube.com/watch?v=QZrUqMbEY8Q,0:07:45,0:08:48,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:09:14,0:10:09,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q115,CS116,"Trong cây Decision Tree, giá trị đầu tiên của một node thường thể hiện điều gì?","Nó thể hiện điều kiện mà node đó đang kiểm tra, chẳng hạn như chiều dài của petal có nhỏ hơn một giá trị nhất định hay không.",Cấu trúc cây Decision Tree,definition,medium,,1,ccgq3dzD0A4,https://www.youtube.com/watch?v=ccgq3dzD0A4,0:06:45,0:07:29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q116,CS116,Mô hình serverless trong điện toán đám mây được triển khai ra sao?,"Mô hình serverless được triển khai dưới dạng các hàm, không phải là một mô hình vật lý mà là một hàm trên cloud.",Mô hình serverless,mechanism,medium,,2,CHywALVycG4,https://www.youtube.com/watch?v=CHywALVycG4,0:01:41,0:02:40,3,zpcI-PT_MjE,https://www.youtube.com/watch?v=zpcI-PT_MjE,0:15:47,0:16:45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q117,CS116,Làm thế nào để đếm số lượng điểm GPA lớn hơn hoặc bằng 5 trong một danh sách?,Bạn có thể sử dụng vòng lặp `for` để lặp qua từng điểm trong danh sách và tăng biến đếm mỗi khi điểm lớn hơn hoặc bằng 5.,Lập trình Python,mechanism,medium,,1,CkX4yE2fN1w,https://www.youtube.com/watch?v=CkX4yE2fN1w,0:02:33,0:04:01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q118,CS116,Quá trình nào được sử dụng để chuyển đổi tensor 3D thành tensor 1D trước khi đưa vào mạng nơ-ron fully connected?,Flattening.,Chuyển đổi tensor.,definition,medium,,2,CN9KChN5skw,https://www.youtube.com/watch?v=CN9KChN5skw,0:08:49,0:09:51,3,A3iFEk5jllM,https://www.youtube.com/watch?v=A3iFEk5jllM,0:06:14,0:07:40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q119,CS116,Hàm bình phương trong chuẩn hóa bậc hai có vai trò gì trong việc khai thác các đặc trưng của mô hình?,"Hàm bình phương trong chuẩn hóa bậc hai cố gắng để tất cả các thành phần beta đều tham gia vào, nhằm khai thác hết các đặc trưng.",Vai trò của hàm bình phương trong chuẩn hóa bậc hai,mechanism,medium,,3,CYj_-IiXSIg,https://www.youtube.com/watch?v=CYj_-IiXSIg,0:05:26,0:06:34,3,F_EdKKp8Rb4,https://www.youtube.com/watch?v=F_EdKKp8Rb4,0:03:05,0:03:57,3,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:10:09,0:11:02,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q120,CS116,Tại sao việc đặt giá trị lương trong bối cảnh phân bố lại quan trọng?,Việc đặt giá trị lương trong bối cảnh phân bố giúp xác định liệu giá trị đó là cao hay thấp so với các giá trị khác.,Tầm quan trọng của bối cảnh trong đánh giá giá trị,mechanism,medium,,3,dckcCVv4tUI,https://www.youtube.com/watch?v=dckcCVv4tUI,0:05:11,0:06:05,3,uyUMxrFwKCE,https://www.youtube.com/watch?v=uyUMxrFwKCE,0:05:29,0:06:28,1,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:02:04,0:02:57,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q121,CS116,Làm thế nào để lọc các dòng trong DataFrame khi giá trị của một cột lớn hơn một giá trị nhất định?,Bạn có thể sử dụng phương thức `query()` hoặc điều kiện boolean để thực hiện việc này.,Lọc dữ liệu trong pandas,mechanism,medium,,2,dDjSutHDckw,https://www.youtube.com/watch?v=dDjSutHDckw,0:04:31,0:05:17,3,0ozeUUS9DzQ,https://www.youtube.com/watch?v=0ozeUUS9DzQ,0:07:40,0:08:31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q122,CS116,Yếu tố nào có thể gây khó khăn trong việc đánh giá mô hình?,Yếu tố chủ quan từ người gán nhãn có thể gây khó khăn trong việc đánh giá mô hình.,Yếu tố ảnh hưởng đến đánh giá mô hình,definition,medium,,2,dJaFUvTRrTw,https://www.youtube.com/watch?v=dJaFUvTRrTw,0:07:08,0:08:08,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:06:16,0:07:04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q123,CS116,Tại sao Deep Learning lại quan trọng trong việc xử lý dữ liệu lớn hiện nay?,"Deep Learning giúp khai thác nguồn dữ liệu khổng lồ từ Internet, tối ưu hóa khả năng học từ các dữ liệu do người dùng tạo ra.",Tầm quan trọng của Deep Learning,application,medium,,6,eY--6WX1hAQ,https://www.youtube.com/watch?v=eY--6WX1hAQ,0:06:47,0:07:44,3,utOha-d0prc,https://www.youtube.com/watch?v=utOha-d0prc,0:01:24,0:02:08,3,2cyeOg51SlE,https://www.youtube.com/watch?v=2cyeOg51SlE,0:00:41,0:01:53,2,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:06:49,0:07:33,1,kuDPIIsl2_8,https://www.youtube.com/watch?v=kuDPIIsl2_8,0:01:39,0:02:33,1,it7jk54r_N8,https://www.youtube.com/watch?v=it7jk54r_N8,0:03:12,0:03:56,2,,,,,,,,,,,
q124,CS116,Thư viện nào thường được sử dụng để phát triển ứng dụng web cho các mô hình máy học?,Streamlit.,Thư viện phát triển ứng dụng web,application,easy,,2,fHQuBYhg_pA,https://www.youtube.com/watch?v=fHQuBYhg_pA,0:05:23,0:05:53,3,lAsAS0ChePY,https://www.youtube.com/watch?v=lAsAS0ChePY,0:02:46,0:03:33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q125,CS116,Các mô hình embedded gặp khó khăn gì trong việc giải thích lựa chọn đặc trưng?,Chúng có khả năng giải thích thấp hơn so với các phương pháp khác và có thể bị overfit với dữ liệu.,Khuyết điểm của mô hình embedded,comparison,medium,,3,f_rMY30-bRQ,https://www.youtube.com/watch?v=f_rMY30-bRQ,0:05:16,0:06:05,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:00:00,0:00:46,3,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:00:00,0:00:51,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q126,CS116,"Trong một DataFrame, các giá trị trong một trường có thể thuộc những kiểu dữ liệu nào?","Các giá trị trong một trường của DataFrame có thể là số nguyên, số thực, chuỗi, hoặc các kiểu dữ liệu khác.",DataFrame,definition,medium,,1,g8uw5jp2pi0,https://www.youtube.com/watch?v=g8uw5jp2pi0,0:01:57,0:02:49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q127,CS116,Tần suất xuất hiện của các đặc trưng trong dữ liệu có thể được sử dụng để tạo ra đặc trưng mới nào?,Color Count,Tạo đặc trưng trong dữ liệu,application,medium,,3,GA7IpvwIQTQ,https://www.youtube.com/watch?v=GA7IpvwIQTQ,0:11:47,0:12:51,3,jEWheFdYryo,https://www.youtube.com/watch?v=jEWheFdYryo,0:03:05,0:04:26,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:07:07,0:08:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q128,CS116,Sự khác biệt chính giữa bài toán hồi quy và bài toán phân lớp trong học máy là gì?,"Bài toán hồi quy có đầu ra là giá trị liên tục, trong khi bài toán phân lớp có đầu ra là giá trị rời rạc.",Phân biệt bài toán học máy,comparison,Dễ,,4,GanRdKpk31I,https://www.youtube.com/watch?v=GanRdKpk31I,0:05:25,0:06:21,3,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:03:15,0:04:01,3,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:00:00,0:01:40,1,9bI07JfvEh8,https://www.youtube.com/watch?v=9bI07JfvEh8,0:01:30,0:02:29,3,,,,,,,,,,,,,,,,,,,,,
q129,CS116,Khi nào mô hình hồi quy tuyến tính có thể gặp phải vấn đề underfitting?,Khi mối quan hệ giữa các biến không phải là tuyến tính và mô hình không đủ phức tạp để nắm bắt được mối quan hệ đó.,Underfitting trong hồi quy tuyến tính,mechanism,medium,,3,Gnb5JI9ynU4,https://www.youtube.com/watch?v=Gnb5JI9ynU4,0:04:52,0:05:41,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:09:33,0:10:33,1,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:13:07,0:13:59,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q130,CS116,Tại sao Random Forest có khả năng xử lý nhiều đặc trưng mà không cần phải phân tích chúng?,"Bởi vì nó phân tán các đặc trưng cho nhiều cây quyết định, với mỗi cây chỉ làm việc với một đặc trưng tại một node.",Thuật toán Random Forest,mechanism,medium,,3,gnpctQm2TkI,https://www.youtube.com/watch?v=gnpctQm2TkI,0:06:38,0:07:39,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:05:48,0:06:24,1,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:01:20,0:02:13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q131,CS116,Kỹ thuật ensemble trong Random Forest giúp cải thiện mô hình như thế nào?,"Kỹ thuật ensemble trong Random Forest giúp cải thiện mô hình bằng cách kết hợp nhiều cây quyết định, từ đó tạo ra một mô hình tổng quát hơn và giảm thiểu ảnh hưởng của nhiễu trong dữ liệu.",Kỹ thuật ensemble,mechanism,medium,,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:05:03,0:05:52,3,gnpctQm2TkI,https://www.youtube.com/watch?v=gnpctQm2TkI,0:09:20,0:10:34,3,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:02:43,0:03:32,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q132,CS116,Mối liên hệ giữa độ đo đánh giá và hàm độ lỗi trong bài toán hồi quy là gì?,Độ đo đánh giá không nhất thiết phải giống với hàm độ lỗi của mô hình khi huấn luyện.,Mối liên hệ giữa độ đo đánh giá và hàm độ lỗi,comparison,medium,,5,HJleMrK28qc,https://www.youtube.com/watch?v=HJleMrK28qc,0:04:05,0:04:54,3,tEV-Ie0kCsc,https://www.youtube.com/watch?v=tEV-Ie0kCsc,0:14:20,0:15:08,3,ZO3SVFww3ZQ,https://www.youtube.com/watch?v=ZO3SVFww3ZQ,0:12:07,0:13:03,3,GanRdKpk31I,https://www.youtube.com/watch?v=GanRdKpk31I,0:11:15,0:12:10,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:25:08,0:25:51,2,,,,,,,,,,,,,,,,
q133,CS116,Những phương pháp nào được coi là phương pháp wrapper trong việc chọn lọc đặc trưng?,"Những phương pháp được coi là phương pháp wrapper bao gồm forward selection, backward elimination và Recursive Feature Elimination.",Phương pháp chọn lọc đặc trưng,definition,medium,,6,hPxWhkAgyYw,https://www.youtube.com/watch?v=hPxWhkAgyYw,0:03:51,0:04:34,3,f_rMY30-bRQ,https://www.youtube.com/watch?v=f_rMY30-bRQ,0:01:11,0:02:13,3,DoXWiAg6UAA,https://www.youtube.com/watch?v=DoXWiAg6UAA,0:03:55,0:04:50,1,N3ulTwujJH4,https://www.youtube.com/watch?v=N3ulTwujJH4,0:02:24,0:03:17,1,jEWheFdYryo,https://www.youtube.com/watch?v=jEWheFdYryo,0:01:38,0:02:30,1,lG95Eg3Hv7c,https://www.youtube.com/watch?v=lG95Eg3Hv7c,0:06:35,0:07:33,1,,,,,,,,,,,
q134,CS116,"Khi muốn đếm số lượng các giá trị trong một cột dữ liệu, kỹ thuật nào có thể được sử dụng để tạo ra một cột mới chứa số lượng đó?",Kỹ thuật `map` có thể được sử dụng để tra cứu giá trị trong bảng và điền số lượng tương ứng vào cột mới.,Kỹ thuật xử lý dữ liệu,mechanism,medium,,1,jEWheFdYryo,https://www.youtube.com/watch?v=jEWheFdYryo,0:05:10,0:06:02,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q135,CS116,Hệ số learning rate trong thuật toán cây quyết định có vai trò gì trong quá trình dự đoán?,"Hệ số learning rate điều chỉnh mức độ khai thác cây quyết định mới trong mỗi vòng lặp, thường có giá trị nhỏ hơn 1.",Hệ số learning rate trong cây quyết định,mechanism,medium,,5,K9YoXQq0TjI,https://www.youtube.com/watch?v=K9YoXQq0TjI,0:12:12,0:13:37,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:23:17,0:24:08,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:00:13,0:01:06,1,oxjqoqQ79O4,https://www.youtube.com/watch?v=oxjqoqQ79O4,0:10:55,0:11:40,1,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:08:47,0:09:42,2,,,,,,,,,,,,,,,,
q136,CS116,Thuật toán gom nhóm sẽ dừng lại khi nào trong quá trình cập nhật tâm cụm?,Thuật toán sẽ dừng lại khi tâm cụm không di chuyển hoặc các điểm dữ liệu không thay đổi nhiều.,Quy trình dừng của thuật toán gom nhóm,mechanism,medium,,3,KBu_8C3KULg,https://www.youtube.com/watch?v=KBu_8C3KULg,0:05:29,0:06:23,3,PXfS6tZJIOI,https://www.youtube.com/watch?v=PXfS6tZJIOI,0:08:47,0:09:44,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:06:11,0:07:24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q137,CS116,Điểm ngoại lệ trong một phân bố không chuẩn được xác định như thế nào?,"Điểm ngoại lệ được xác định bằng cách lấy Q1 trừ đi 1,5 lần IQR và Q3 cộng với 1,5 lần IQR.",Phương pháp xác định điểm ngoại lệ,mechanism,medium,,3,KgNMHIB8Aoc,https://www.youtube.com/watch?v=KgNMHIB8Aoc,0:03:42,0:04:40,3,oZa-m3pb1SQ,https://www.youtube.com/watch?v=oZa-m3pb1SQ,0:10:55,0:11:56,3,7bb6IFBgtfw,https://www.youtube.com/watch?v=7bb6IFBgtfw,0:10:12,0:11:15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
q138,CS116,Lớp cha trong lập trình hướng đối tượng là gì và vai trò của nó trong kế thừa là gì?,"Lớp cha là lớp mà các lớp con kế thừa các thuộc tính và phương thức. Nó cung cấp các đặc điểm chung cho các lớp con, giúp tái sử dụng mã và tổ chức cấu trúc lớp một cách hợp lý.",Kế thừa trong lập trình hướng đối tượng,definition,medium,,2,Khz_kSZ-91M,https://www.youtube.com/watch?v=Khz_kSZ-91M,0:03:48,0:05:01,3,0ycFt1_Ph58,https://www.youtube.com/watch?v=0ycFt1_Ph58,0:01:08,0:02:03,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q139,CS116,"Trong học máy, tham số nào được tối ưu hóa để cải thiện mô hình?",Tham số theta.,Học máy,definition,medium,,5,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:01:54,0:02:41,3,lAsAS0ChePY,https://www.youtube.com/watch?v=lAsAS0ChePY,0:03:23,0:04:15,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:05:45,0:06:34,3,DoXWiAg6UAA,https://www.youtube.com/watch?v=DoXWiAg6UAA,0:03:55,0:04:50,2,pCeNKsO8prM,https://www.youtube.com/watch?v=pCeNKsO8prM,0:00:14,0:01:11,3,,,,,,,,,,,,,,,,
q140,CS116,Tại sao quy trình và sự liên kết giữa các module lại quan trọng trong việc xây dựng mô hình máy học?,"Quy trình và sự liên kết giữa các module giúp tiết kiệm thời gian và nguồn lực, đồng thời đảm bảo mô hình máy học có thể được triển khai, bảo trì và cập nhật một cách hiệu quả.",Quy trình xây dựng mô hình máy học,mechanism,medium,,4,kuDPIIsl2_8,https://www.youtube.com/watch?v=kuDPIIsl2_8,0:03:03,0:03:52,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:04:30,0:05:21,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:07:30,0:09:42,1,it7jk54r_N8,https://www.youtube.com/watch?v=it7jk54r_N8,0:03:12,0:03:56,2,,,,,,,,,,,,,,,,,,,,,
q141,CS116,Những công nghệ nào thường được sử dụng để triển khai mô hình máy học trong thực tế?,"Một số công nghệ thường được sử dụng là Scikit-learn, PyTorch và TensorFlow.",Công nghệ triển khai mô hình máy học,application,medium,,3,kylIGUKrEsA,https://www.youtube.com/watch?v=kylIGUKrEsA,0:03:43,0:04:32,3,lAsAS0ChePY,https://www.youtube.com/watch?v=lAsAS0ChePY,0:11:17,0:12:08,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:07:30,0:09:42,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q142,CS116,Làm thế nào để xác định cột nào là quan trọng nhất trong một mô hình máy học?,Cần xác định các cột thông tin quan trọng và loại bỏ những cột ít quan trọng để tránh gây nhễu cho mô hình.,Xác định cột quan trọng trong mô hình máy học.,mechanism,medium,,2,lG95Eg3Hv7c,https://www.youtube.com/watch?v=lG95Eg3Hv7c,0:07:19,0:08:13,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:07:07,0:08:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q143,CS116,"Trong trường hợp nào việc thay thế giá trị bị thiếu bằng giá trị trung bình, trung vị hoặc tần suất xuất hiện nhiều nhất có thể không chính xác?",Khi giá trị đại diện không phản ánh đúng sự phân bố của dữ liệu.,Thay thế giá trị bị thiếu,exception,medium,,1,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:07:07,0:08:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q144,CS116,Làm thế nào để đánh giá tính chính xác của các gợi ý sản phẩm cho khách hàng?,Có thể sử dụng các yếu tố gián tiếp như doanh thu và lợi nhuận của công ty để đánh giá.,Đánh giá gợi ý sản phẩm,application,medium,,5,Lqxy5wcEi9I,https://www.youtube.com/watch?v=Lqxy5wcEi9I,0:05:51,0:06:44,3,dJaFUvTRrTw,https://www.youtube.com/watch?v=dJaFUvTRrTw,0:02:25,0:03:28,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:02:36,0:03:15,1,cPenwbVXQGM,https://www.youtube.com/watch?v=cPenwbVXQGM,0:00:23,0:01:39,2,tEV-Ie0kCsc,https://www.youtube.com/watch?v=tEV-Ie0kCsc,0:09:55,0:13:53,3,,,,,,,,,,,,,,,,
q145,CS116,Phương pháp nào giúp giảm thiểu khu vực không chắc chắn trong quá trình tối ưu hóa?,Phương pháp Bayesian Optimization.,Phương pháp tối ưu hóa.,mechanism,medium,,5,Lt0azzH_htk,https://www.youtube.com/watch?v=Lt0azzH_htk,0:07:02,0:08:01,3,oyZngWDeRb4,https://www.youtube.com/watch?v=oyZngWDeRb4,0:00:49,0:01:47,3,it7jk54r_N8,https://www.youtube.com/watch?v=it7jk54r_N8,0:03:12,0:03:56,1,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:06:49,0:07:33,1,DoXWiAg6UAA,https://www.youtube.com/watch?v=DoXWiAg6UAA,0:00:19,0:01:09,2,,,,,,,,,,,,,,,,
q146,CS116,"Khi một chuỗi video frame được đưa vào mô hình học sâu, feature map sẽ thay đổi như thế nào?","Feature map sẽ thay đổi và có thể xuất hiện những vùng sáng hơn, phản ánh các đặc trưng khác nhau trong video.",Thay đổi của feature map trong mô hình học sâu.,mechanism,medium,,5,MrCfY40azyU,https://www.youtube.com/watch?v=MrCfY40azyU,0:05:15,0:06:12,3,7YLMIKqygPU,https://www.youtube.com/watch?v=7YLMIKqygPU,0:05:17,0:06:11,3,7SZcwTvSzO4,https://www.youtube.com/watch?v=7SZcwTvSzO4,0:16:05,0:17:41,1,m2XJJvGxll8,https://www.youtube.com/watch?v=m2XJJvGxll8,0:08:15,0:09:12,1,F_EdKKp8Rb4,https://www.youtube.com/watch?v=F_EdKKp8Rb4,0:00:50,0:01:46,2,,,,,,,,,,,,,,,,
q147,CS116,"Trong một khu vực có mật độ dữ liệu biến động, các điểm dữ liệu có thể phân bố như thế nào?","Các điểm dữ liệu có thể rất gần nhau trong khu vực dày đặc hoặc rất thưa trong khu vực khác, cho thấy sự không đồng đều trong phân bố.",Mật độ dữ liệu,definition,medium,,4,NJ0rjEK0L78,https://www.youtube.com/watch?v=NJ0rjEK0L78,0:05:45,0:06:29,3,PtsZWpdkPrE,https://www.youtube.com/watch?v=PtsZWpdkPrE,0:00:55,0:01:45,1,ZMtZ2jeujIU,https://www.youtube.com/watch?v=ZMtZ2jeujIU,0:04:57,0:06:13,1,gnpctQm2TkI,https://www.youtube.com/watch?v=gnpctQm2TkI,0:09:20,0:10:34,1,,,,,,,,,,,,,,,,,,,,,
q148,CS116,"Trong Grid Search, tiêu chí nào được sử dụng để chọn lựa tham số tốt nhất?",Đó là Entropy.,Phương pháp Grid Search.,definition,medium,,4,NW8fWHdiAME,https://www.youtube.com/watch?v=NW8fWHdiAME,0:06:21,0:07:24,3,onVEt5FPeWc,https://www.youtube.com/watch?v=onVEt5FPeWc,0:06:51,0:08:24,3,Lt0azzH_htk,https://www.youtube.com/watch?v=Lt0azzH_htk,0:12:20,0:13:18,1,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:05:45,0:06:34,1,,,,,,,,,,,,,,,,,,,,,
q149,CS116,PCA sử dụng loại phép biến đổi nào và tại sao nó lại có khả năng giữ lại thông tin hiệu quả?,"PCA sử dụng các phép biến đổi tuyến tính và nó giữ lại thông tin hiệu quả vì các thành phần chính có phương sai lớn, chứa nhiều thông tin.",Phân tích thành phần chính (PCA),mechanism,medium,,2,Oc2dKYMWUx0,https://www.youtube.com/watch?v=Oc2dKYMWUx0,0:03:59,0:04:50,3,5Hr7WDN8QKI,https://www.youtube.com/watch?v=5Hr7WDN8QKI,0:04:16,0:05:11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q150,CS116,Array shape trong NumPy là gì và nó có ý nghĩa gì?,Array shape là phương thức giúp xác định kích thước và số chiều của một array.,Array shape,definition,medium,,3,oXy25Wt6rdE,https://www.youtube.com/watch?v=oXy25Wt6rdE,0:04:43,0:05:39,3,0ozeUUS9DzQ,https://www.youtube.com/watch?v=0ozeUUS9DzQ,0:13:09,0:13:39,3,B1LCA6nxyCs,https://www.youtube.com/watch?v=B1LCA6nxyCs,0:17:26,0:18:41,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q151,CS116,Tham số mô hình của mạng Neural Network bao gồm những gì?,Tham số mô hình của mạng Neural Network là các trọng số của các cạnh nối từ lớp trước đến lớp hiện tại.,Neural Network,definition,easy,,5,oyZngWDeRb4,https://www.youtube.com/watch?v=oyZngWDeRb4,0:01:37,0:02:13,3,DSmR6JSwx5I,https://www.youtube.com/watch?v=DSmR6JSwx5I,0:02:54,0:03:51,3,CN9KChN5skw,https://www.youtube.com/watch?v=CN9KChN5skw,0:16:03,0:17:03,3,5Wpw2EsSz40,https://www.youtube.com/watch?v=5Wpw2EsSz40,0:10:35,0:11:25,2,A3iFEk5jllM,https://www.youtube.com/watch?v=A3iFEk5jllM,0:13:39,0:14:46,3,,,,,,,,,,,,,,,,
